date,bin_id,y_true,y_pred,collect_true,collect_pred
2025-04-26,8,0.8835700587030546,0.6602247527311909,1,1
2025-04-27,8,0.0771675234960261,0.6134641377278568,0,0
2025-04-28,8,0.6792066590047995,0.6776853879848341,0,0
2025-04-29,8,0.1059317205350686,0.5046662226417489,0,0
2025-04-25,9,0.8677434079455456,0.6906241346690885,1,1
2025-04-26,9,1.5,0.538121430380605,1,1
2025-04-27,9,0.1875484626551422,0.637453376219356,0,0
2025-04-28,9,0.7256812051397157,0.7033269650250037,0,0
2025-04-29,9,1.2420451976373437,0.5099958091155465,1,1
2025-04-25,10,0.0995262683665691,0.5578835429417598,0,0
2025-04-26,10,0.929881738963988,0.4809111996843044,1,1
2025-04-27,10,1.5,0.5760602667857743,1,1
2025-04-28,10,0.0640031070736168,0.7005908090056794,0,0
2025-04-29,10,0.8351319569609702,0.6197189791953241,1,1
2025-04-25,11,0.9026883953306216,0.5805906733896089,1,1
2025-04-26,11,1.5,0.6375758523733879,1,1
2025-04-27,11,0.1064155599106853,0.6632918469657559,0,0
2025-04-28,11,0.8575517462824656,0.6599259738620566,1,1
2025-04-29,11,0.1481469777366326,0.5433730368093389,0,0
2025-04-25,12,0.0735802082784927,0.6264782670112321,0,0
2025-04-26,12,0.868751802534119,0.7165176020722671,1,1
2025-04-27,12,0.164096629171699,0.5063582098876683,0,0
2025-04-28,12,0.8472129906724933,0.6633731781317594,1,1
2025-04-29,12,0.1354813741044708,0.4832246278937273,0,0
2025-04-25,13,0.0875383670177017,0.5245314562757505,0,0
2025-04-26,13,0.8110058624824785,0.7106796322614412,1,1
2025-04-27,13,1.4625284566162673,0.6247705744674728,1,1
2025-04-28,13,1.5,0.6479524961270574,1,1
2025-04-29,13,0.0990402698616198,0.7256223943102367,0,0
2025-04-25,14,0.1561258393850456,0.6619864098330496,0,0
2025-04-26,14,0.1440814559311757,0.6765447308949101,0,0
2025-04-27,14,0.9484005597543718,0.5574135366034721,1,1
2025-04-28,14,0.0977911212683726,0.5206325490187367,0,0
2025-04-29,14,0.9229254194982834,0.5707266413298022,1,1
2025-04-25,15,0.837840639108557,0.6668806532115648,1,1
2025-04-26,15,0.1605040390260271,0.5190008022650258,0,0
2025-04-27,15,0.918314490693729,0.6702010567688278,1,1
2025-04-28,15,0.1415288985906422,0.5223634410063607,0,0
2025-04-29,15,0.8019972021546496,0.6516456155955754,1,1
2025-04-25,16,0.8546970769745836,0.6890097580404085,1,1
2025-04-26,16,1.5,0.5370340041021767,1,1
2025-04-27,16,0.1135525253539318,0.6648749967798121,0,0
2025-04-28,16,0.7266382215383483,0.5620350602502924,0,0
2025-04-29,16,0.0946906962194912,0.4647440861342592,0,0
2025-04-25,17,1.5,0.654999113519915,1,1
2025-04-26,17,0.120496480013779,0.6669874307300169,0,0
2025-04-27,17,0.8642332142385724,0.7851755158459869,1,1
2025-04-28,17,1.5,0.4869272104651461,1,1
2025-04-29,17,0.1533471179053583,0.6891082615259011,0,0
2025-04-25,18,1.2870575974053309,0.6731116163582831,1,1
2025-04-26,18,0.1991557881315934,0.5029944221058656,0,0
2025-04-27,18,0.1333465637945593,0.4093975744963839,0,0
2025-04-28,18,1.0635198872296416,0.4302042239832859,1,1
2025-04-29,18,0.0970520223773453,0.5708527883753313,0,0
2025-04-25,19,0.1122658737964801,0.4500677869509186,0,0
2025-04-26,19,0.750507729453735,0.5705618356998852,0,0
2025-04-27,19,0.1715551971377486,0.6118059517089381,0,0
2025-04-28,19,0.668786142065826,0.6110672207919527,0,0
2025-04-29,19,1.137840081022739,0.4902041764515328,1,1
2025-04-25,20,0.1278953762188011,0.6479951754689247,0,0
2025-04-26,20,0.0788213032776179,0.5841727737089769,0,0
2025-04-27,20,0.9446562902841822,0.6250259410094495,1,1
2025-04-28,20,0.0743394748035405,0.5223617826949134,0,0
2025-04-29,20,0.8275068532816272,0.6755653785957743,1,1
2025-04-25,21,0.5407380604992416,0.5498168524408781,0,0
2025-04-26,21,0.0680578056186984,0.5331137161672951,0,0
2025-04-27,21,0.5116245124335074,0.6333788841673146,0,0
2025-04-28,21,0.9242945208213584,0.5766789012535197,1,1
2025-04-29,21,0.1027688220482837,0.735056341208417,0,0
2025-04-25,22,0.1851056605518553,0.5505129466396503,0,0
2025-04-26,22,0.1856205585091514,0.6786143723227731,0,0
2025-04-27,22,0.9617337256641894,0.6573223474048147,1,1
2025-04-28,22,0.1649699857365108,0.5379570387286703,0,0
2025-04-29,22,0.918285459813044,0.716303653272074,1,1
2025-04-25,23,0.0662384790642762,0.521721881528674,0,0
2025-04-26,23,1.1652146510935073,0.5163524173584509,1,1
2025-04-27,23,0.1495084112425798,0.6363594228475218,0,0
2025-04-28,23,0.1199297575652289,0.4085923598230832,0,0
2025-04-29,23,0.0618305701173777,0.4052635501597349,0,0
2025-04-25,24,0.0959125191551418,0.5333477194788968,0,0
2025-04-26,24,0.954820737119932,0.6982794326358758,1,1
2025-04-27,24,1.5,0.6036026785957567,1,1
2025-04-28,24,0.0791396219271181,0.7001914882638696,0,0
2025-04-29,24,0.7755352563846597,0.7189589778673354,0,0
2025-04-25,25,0.1779711160831218,0.5856175227998848,0,0
2025-04-26,25,0.0745980022387285,0.4492712164954619,0,0
2025-04-27,25,0.7820212964386258,0.5648117875075189,0,0
2025-04-28,25,0.1454874130908328,0.5841243937793351,0,0
2025-04-29,25,0.8231076924795988,0.7096346665574587,1,1
2025-04-25,26,0.8730098392115178,0.6889181092184681,1,1
2025-04-26,26,0.0691022267345328,0.510068840865657,0,0
2025-04-27,26,0.7383156179000757,0.6993142388544232,0,0
2025-04-28,26,0.0749469977430556,0.4898287901425439,0,0
2025-04-29,26,0.649028309674265,0.6836834386813976,0,0
2025-04-25,27,1.5,0.7497114059571678,1,1
2025-04-26,27,1.5,0.6817409094929486,1,1
2025-04-27,27,0.0667637832181569,0.6404873859239263,0,0
2025-04-28,27,0.7518623627931998,0.7002166062262911,0,0
2025-04-29,27,0.149298282626588,0.59500354750012,0,0
2025-04-25,28,0.1051106099287944,0.7320534470043085,0,0
2025-04-26,28,0.8013700070613782,0.6176797129345639,1,1
2025-04-27,28,0.1769081974838418,0.5366113016584015,0,0
2025-04-28,28,0.8017087411917316,0.679840842897141,1,1
2025-04-29,28,0.0880497935902339,0.4967480730865404,0,0
2025-04-25,29,0.8362109271548671,0.6609999933723748,1,1
2025-04-26,29,0.0965678843396468,0.5394526510114538,0,0
2025-04-27,29,0.6343642417220988,0.6940693080904375,0,0
2025-04-28,29,0.1541380641489163,0.4627582963268847,0,0
2025-04-29,29,0.7340578882782607,0.7406291839091611,0,0
2025-04-25,30,0.0722879475284287,0.6334916177881034,0,0
2025-04-26,30,0.8012491518617364,0.6272312745295154,1,1
2025-04-27,30,0.1243826773151635,0.5895204680179785,0,0
2025-04-28,30,0.7738527503908079,0.6894020613460571,0,0
2025-04-29,30,0.0890264396410597,0.5987713470679696,0,0
2025-04-25,31,0.91986725508413,0.6626824551750388,1,1
2025-04-26,31,1.5,0.5606145017812391,1,1
2025-04-27,31,0.1497186785786273,0.6270159628369637,0,0
2025-04-28,31,0.8547462466195088,0.725972840183178,1,1
2025-04-29,31,0.1020754321961214,0.5472019142931185,0,0
2025-04-25,32,0.8160169583631869,0.7080712588922429,1,1
2025-04-26,32,0.0560928455899282,0.5241820810569813,0,0
2025-04-27,32,0.6579166806005575,0.6001971611912789,0,0
2025-04-28,32,0.1595083997249196,0.6598219503441782,0,0
2025-04-29,32,0.7629612762009752,0.641087624202972,0,0
2025-04-25,33,0.1071083447409994,0.5312120664438317,0,0
2025-04-26,33,0.7882482052847325,0.727658890933784,0,0
2025-04-27,33,0.1637156125506417,0.4794115746997632,0,0
2025-04-28,33,0.7549816719122943,0.6579689160566439,0,0
2025-04-29,33,0.107252288617616,0.4748423166012286,0,0
2025-04-25,34,0.6776118093821769,0.656332719704089,0,0
2025-04-26,34,0.1482096030883842,0.4978971229284021,0,0
2025-04-27,34,0.6762917465203857,0.6536015895406388,0,0
2025-04-28,34,0.1636839354093906,0.5149563856239628,0,0
2025-04-29,34,0.668537676083014,0.6372812065632661,0,0
2025-04-25,35,1.5,0.5942960369662698,1,1
2025-04-26,35,0.1282731558334931,0.5369739920369944,0,0
2025-04-27,35,0.1638942271237986,0.5825201570434111,0,0
2025-04-28,35,0.923776689697969,0.4752641297393473,1,1
2025-04-29,35,0.1701352515278638,0.4910921460201664,0,0
2025-04-25,36,0.1268651111612512,0.615175718287012,0,0
2025-04-26,36,0.1209375164576316,0.6639396779452865,0,0
2025-04-27,36,0.8705565104989887,0.5453516716860752,1,1
2025-04-28,36,1.5,0.5835515131235549,1,1
2025-04-29,36,0.1932316105622051,0.620450712344209,0,0
2025-04-25,37,1.5,0.5635850247099798,1,1
2025-04-26,37,0.1426376968768248,0.6235282617321192,0,0
2025-04-27,37,0.9282782864955352,0.7533648696422572,1,1
2025-04-28,37,0.1443485033931795,0.5946950680859227,0,0
2025-04-29,37,0.884261044243266,0.695966053185147,1,1
2025-04-25,38,0.1237098880382355,0.4376005858114208,0,0
2025-04-26,38,0.1869270757268962,0.5420939970591285,0,0
2025-04-27,38,0.1212388607859291,0.4909559389537916,0,0
2025-04-28,38,0.9343522742651478,0.5787731330023324,1,1
2025-04-29,38,1.5,0.4998326407336492,1,1
2025-04-25,39,0.197097564605417,0.6230490533891088,0,0
2025-04-26,39,1.035254567870112,0.7506125862520112,1,1
2025-04-27,39,0.1374554148576686,0.6799105012450529,0,0
2025-04-28,39,0.7735592049270661,0.7520393511015193,0,0
2025-04-29,39,1.42574224132502,0.6322970291962311,1,1
2025-04-25,40,0.1732023124692962,0.5018466775368328,0,0
2025-04-26,40,0.1829851457519568,0.5893520124788463,0,0
2025-04-27,40,0.9522579876742794,0.5889209274417356,1,1
2025-04-28,40,0.0917976005338632,0.5142036068205954,0,0
2025-04-29,40,0.8772882814866996,0.7322761216068874,1,1
2025-04-25,41,0.1897781134187016,0.663445815161706,0,0
2025-04-26,41,1.0105518072878428,0.5494916575432752,1,1
2025-04-27,41,0.1875110160903711,0.5547654796914125,0,0
2025-04-28,41,0.941808986388795,0.5532607578944496,1,1
2025-04-29,41,0.1580651912631442,0.583021123081301,0,0
2025-04-25,42,0.1452475809104904,0.609437561225945,0,0
2025-04-26,42,0.924732071923248,0.6088764685964213,1,1
2025-04-27,42,1.5,0.664212324262854,1,1
2025-04-28,42,0.1160868765473255,0.6493264876410172,0,0
2025-04-29,42,0.7783859256917017,0.730692524485888,0,0
2025-04-25,43,0.1973427038292283,0.63589214426745,0,0
2025-04-26,43,0.8889287810487861,0.7516519855001608,1,1
2025-04-27,43,0.1519779163025251,0.472666767307311,0,0
2025-04-28,43,0.771315032067619,0.6434775194772513,0,0
2025-04-29,43,1.361063649054192,0.5678171685170237,1,1
2025-04-25,44,0.1133759634431893,0.4737432327436159,0,0
2025-04-26,44,0.1635573973543698,0.5038090141851171,0,0
2025-04-27,44,0.1964091985286502,0.5435354369524559,0,0
2025-04-28,44,0.1568733686459347,0.549050201216989,0,0
2025-04-29,44,0.1555692150560843,0.5229813661525432,0,0
2025-04-25,45,0.0554722799232336,0.5140633811137412,0,0
2025-04-26,45,0.7665130645780267,0.669165105409637,0,0
2025-04-27,45,0.1926785460435117,0.5650005698218471,0,0
2025-04-28,45,0.8372037789053253,0.6662023534237546,1,1
2025-04-29,45,1.449390518806721,0.6600845427962322,1,1
2025-04-25,46,0.1816572580915505,0.550239644486544,0,0
2025-04-26,46,0.8263464952008158,0.6427712742466216,1,1
2025-04-27,46,0.0506640894025378,0.5491862651624119,0,0
2025-04-28,46,0.6147674918426383,0.6920532498026323,0,0
2025-04-29,46,0.1145962804792171,0.5261090470977705,0,0
2025-04-25,47,0.1817051033641297,0.7082304954484034,0,0
2025-04-26,47,1.0449673386416154,0.4711364111394078,1,1
2025-04-27,47,0.1174216728147262,0.5687590202676069,0,0
2025-04-28,47,0.8662341434007983,0.7801618290289738,1,1
2025-04-29,47,0.1584267774211045,0.627892233007405,0,0
2025-04-25,48,0.0578453005377752,0.6269256334831645,0,0
2025-04-26,48,0.9032623858288948,0.6966197581039201,1,1
2025-04-27,48,0.0564445974800115,0.4259284535325972,0,0
2025-04-28,48,0.7767003961867496,0.6493357736664485,0,0
2025-04-29,48,0.1917459193595441,0.6753053822826041,0,0
2025-04-25,49,0.6018953316336906,0.6679818512216739,0,0
2025-04-26,49,0.1287803732247545,0.5948381602319508,0,0
2025-04-27,49,0.5904969786211546,0.5775938880031389,0,0
2025-04-28,49,0.1460939270689575,0.5236406919829253,0,0
2025-04-29,49,0.5954993943753489,0.6661691887721752,0,0
2025-04-25,50,0.1602255883194754,0.5057533435535533,0,0
2025-04-26,50,1.1648358637533944,0.3789241881969404,1,1
2025-04-27,50,0.0826946299679368,0.5189581130425392,0,0
2025-04-28,50,0.880584379098858,0.6347256477088776,1,1
2025-04-29,50,1.5,0.5271484580298486,1,1
2025-04-25,51,0.92558024879866,0.6847683853927484,1,1
2025-04-26,51,1.5,0.534189507797852,1,1
2025-04-27,51,0.141634045910536,0.6683722981549134,0,0
2025-04-28,51,0.828210312631037,0.6790518856796952,1,1
2025-04-29,51,1.4827764158696004,0.5700554747295056,1,1
2025-04-25,52,0.1402473899870487,0.5164140982561495,0,0
2025-04-26,52,0.7663322941684865,0.6095252990397264,0,0
2025-04-27,52,0.1822133792319731,0.5075360477338023,0,0
2025-04-28,52,0.7018999260590586,0.6460679918921688,0,0
2025-04-29,52,0.121887000721355,0.510228504250955,0,0
2025-04-25,53,0.0641733699465457,0.5495685723944487,0,0
2025-04-26,53,1.022631236340656,0.4305031563462576,1,1
2025-04-27,53,0.0893985330508938,0.5561368508458234,0,0
2025-04-28,53,0.9101637216956322,0.6094182059663955,1,1
2025-04-29,53,1.5,0.5111869614204823,1,1
2025-04-25,54,1.020747925348487,0.6744431019028987,1,1
2025-04-26,54,0.0804146329731529,0.5012695941996441,0,0
2025-04-27,54,0.8602832091376006,0.5768631625625236,1,1
2025-04-28,54,0.1465349963788833,0.7297002040888402,0,0
2025-04-29,54,0.9152111455889932,0.5034243117505143,1,1
2025-04-25,55,0.0724906407252315,0.4595987957941382,0,0
2025-04-26,55,0.6866663224793036,0.6821294000862415,0,0
2025-04-27,55,0.1163181811473052,0.6139062370489937,0,0
2025-04-28,55,0.5989098132030513,0.7332586141514361,0,0
2025-04-29,55,0.0884619057320046,0.5751375505271035,0,0
2025-04-25,56,0.1903578284283827,0.3989519308068974,0,0
2025-04-26,56,1.2957889044057165,0.5107798184945196,1,1
2025-04-27,56,0.134942664637431,0.5088163758143758,0,0
2025-04-28,56,1.0506715615099458,0.6049220076915746,1,1
2025-04-29,56,1.5,0.5065139984184569,1,1
2025-04-25,57,0.0615915100841215,0.537287834258956,0,0
2025-04-26,57,0.1565339159601481,0.5014000833358018,0,0
2025-04-27,57,0.9459444467469876,0.5563121416772489,1,1
2025-04-28,57,0.063897422312896,0.534428824789853,0,0
2025-04-29,57,0.8035854245596573,0.8206628607500794,1,0
2025-04-25,58,1.5,0.4754488990220372,1,1
2025-04-26,58,0.0950424146767056,0.6746814548230974,0,0
2025-04-27,58,0.7712607983849844,0.6119985309154181,0,0
2025-04-28,58,0.0669658469229681,0.5221867151563456,0,0
2025-04-29,58,0.8014610351939555,0.6640791257315799,1,1
2025-04-25,59,1.191432828313994,0.7142957529332299,1,1
2025-04-26,59,0.0713279734329305,0.5557810747622562,0,0
2025-04-27,59,0.0657838189277396,0.5290335947201441,0,0
2025-04-28,59,0.947163170504284,0.540678574554448,1,1
2025-04-29,59,0.0820065941788739,0.4282295997217468,0,0
2025-04-25,60,0.0549160215127303,0.5971816926790053,0,0
2025-04-26,60,0.8684496529286332,0.6090186419122926,1,1
2025-04-27,60,0.0500111424615373,0.4731246911814124,0,0
2025-04-28,60,0.7551174803689069,0.6984738428342574,0,0
2025-04-29,60,0.1271472945719635,0.5966249153752543,0,0
2025-04-25,61,0.1698294992176055,0.5363657247682078,0,0
2025-04-26,61,0.1329648580570074,0.642298246260005,0,0
2025-04-27,61,0.8531062395101409,0.5499553457084072,1,1
2025-04-28,61,0.1737235092888981,0.5145680954867609,0,0
2025-04-29,61,0.8264895573825931,0.6250969806661771,1,1
2025-04-25,62,0.0535010874754181,0.6576931517593912,0,0
2025-04-26,62,0.7499576157645009,0.606952814307985,0,0
2025-04-27,62,0.1685280955791178,0.6612396304693857,0,0
2025-04-28,62,0.7729135872528826,0.7620352439411826,0,0
2025-04-29,62,1.3071053861963458,0.650605129512922,1,1
2025-04-25,63,0.1179676775803161,0.6515870005734684,0,0
2025-04-26,63,0.1293554141823315,0.6612930029186818,0,0
2025-04-27,63,0.8962341615428633,0.5202195201196521,1,1
2025-04-28,63,0.1031900382413739,0.5776086742734844,0,0
2025-04-29,63,0.8497272511505416,0.6095158903503745,1,1
2025-04-25,64,0.0523337892176953,0.6002300508103908,0,0
2025-04-26,64,0.9068231573498952,0.4248589001816813,1,1
2025-04-27,64,1.5,0.5667510883554818,1,1
2025-04-28,64,0.0740510190550114,0.6240485926699298,0,0
2025-04-29,64,0.8135308178021884,0.7870203893063854,1,1
2025-04-25,65,0.1819197110932101,0.5343632540146651,0,0
2025-04-26,65,0.8780594507798042,0.6684205042957925,1,1
2025-04-27,65,0.1536713660949319,0.6073737714302723,0,0
2025-04-28,65,0.8267726583721532,0.639293463955232,1,1
2025-04-29,65,0.0947265377072703,0.5733497230595892,0,0
2025-04-25,66,0.8477437818270597,0.7023425513465507,1,1
2025-04-26,66,1.5,0.6006402681360798,1,1
2025-04-27,66,0.0841966624368494,0.7241343729047859,0,0
2025-04-28,66,0.6541321645286085,0.6859358873502232,0,0
2025-04-29,66,0.1863650436162015,0.4796130809352044,0,0
2025-04-25,67,0.0602461054247792,0.5000198321781331,0,0
2025-04-26,67,0.7957555854742966,0.6532604653827587,0,0
2025-04-27,67,0.0502789691825896,0.5721252430608614,0,0
2025-04-28,67,0.7474159265860281,0.706524922543856,0,0
2025-04-29,67,0.1438972086433522,0.6254497732146739,0,0
2025-04-25,68,0.8768812971538783,0.6522476400001431,1,1
2025-04-26,68,0.1080828894282236,0.5138720667096948,0,0
2025-04-27,68,0.8312951162174347,0.6586305454086573,1,1
2025-04-28,68,0.1731374979410899,0.6215946754622487,0,0
2025-04-29,68,0.8067681178512116,0.659545823001376,1,1
2025-04-25,69,0.6528178764110287,0.7018118128062982,0,0
2025-04-26,69,0.0675601918972895,0.5382213764786375,0,0
2025-04-27,69,0.5627473343647786,0.6278974344394367,0,0
2025-04-28,69,0.0740682018914602,0.6314134110395175,0,0
2025-04-29,69,0.5104035595893236,0.725451731716821,0,0
2025-04-25,70,0.6782709249168388,0.5951176584263729,0,0
2025-04-26,70,1.1812282290394118,0.5233799480553502,1,1
2025-04-27,70,1.5,0.6040246772259354,1,1
2025-04-28,70,0.0621677178309663,0.6846426742347684,0,0
2025-04-29,70,0.570877271532627,0.679148659961648,0,0
2025-04-25,71,0.1477605541480999,0.5379548008540839,0,0
2025-04-26,71,1.0071064282982531,0.5796719013428041,1,1
2025-04-27,71,0.1223918030281776,0.5320645434928776,0,0
2025-04-28,71,0.957618246843892,0.6756621185347601,1,1
2025-04-29,71,1.5,0.5214931153875585,1,1
2025-04-25,72,0.7800032938205774,0.650686652784371,0,0
2025-04-26,72,1.1320299907749396,0.4862226103883777,1,1
2025-04-27,72,1.4981630422758268,0.4719679755703295,1,1
2025-04-28,72,0.0768514213638162,0.5829732893674235,0,0
2025-04-29,72,0.37718554778796,0.6135007883567689,0,0
2025-04-25,73,0.1449085370055275,0.6781838202175213,0,0
2025-04-26,73,0.9434277112292412,0.5049540512038418,1,1
2025-04-27,73,0.1708295684647043,0.5722823346450384,0,0
2025-04-28,73,0.8776832954980802,0.7390260761849031,1,1
2025-04-29,73,0.1312289063154946,0.53552278183545,0,0
2025-04-25,74,0.8593626939423,0.6525430277871319,1,1
2025-04-26,74,0.1563230606517339,0.5401436634691109,0,0
2025-04-27,74,0.771317072855304,0.6578329395277013,0,0
2025-04-28,74,0.1819735177030012,0.4749722904822728,0,0
2025-04-29,74,0.7812436175964359,0.6928514890010862,0,0
2025-04-25,75,1.0073697743555103,0.5469814658584568,1,1
2025-04-26,75,1.5,0.3486314734286072,1,1
2025-04-27,75,1.5,0.5252166058666285,1,1
2025-04-28,75,0.1983531789328185,0.5991064838616394,0,0
2025-04-29,75,0.0607788411263382,0.7025112995319324,0,0
2025-04-25,76,0.8730700337864313,0.6462153365898367,1,1
2025-04-26,76,0.1053828525849426,0.5343682244520122,0,0
2025-04-27,76,0.6581245098704475,0.6156712647464327,0,0
2025-04-28,76,0.0551630322805327,0.6194437073311062,0,0
2025-04-29,76,0.6967500818090552,0.6453338407489332,0,0
2025-04-25,77,0.1412689963144431,0.5442018249569471,0,0
2025-04-26,77,1.0222608954925438,0.5684416324965883,1,1
2025-04-27,77,1.5,0.5681519491562518,1,1
2025-04-28,77,1.5,0.7172622634830792,1,1
2025-04-29,77,0.1829313277138838,0.6592991285216929,0,0
2025-04-25,78,0.8644822053518748,0.6860802682130641,1,1
2025-04-26,78,0.1881128897514506,0.5368675444869242,0,0
2025-04-27,78,0.8380497630752517,0.6546001947301199,1,1
2025-04-28,78,0.1896315196026886,0.5313126181524837,0,0
2025-04-29,78,0.8470066433675278,0.7058672347082489,1,1
2025-04-25,79,0.093403677490473,0.6012932398890884,0,0
2025-04-26,79,0.8164437336204219,0.5847577037628711,1,1
2025-04-27,79,1.5,0.5906254746362578,1,1
2025-04-28,79,1.5,0.7068592936213682,1,1
2025-04-29,79,1.5,0.6791101995260895,1,1
2025-04-25,80,0.9389581265454336,0.5913356425267058,1,1
2025-04-26,80,0.1494202892157452,0.5361324231070925,0,0
2025-04-27,80,0.923439583345519,0.7263659279019834,1,1
2025-04-28,80,0.1073241712099174,0.6233184384526208,0,0
2025-04-29,80,0.9011200676850144,0.6555823459724385,1,1
2025-04-25,81,0.0543665991754546,0.4911332077609247,0,0
2025-04-26,81,0.7733749448378351,0.6585500999676239,0,0
2025-04-27,81,1.426456919523862,0.474112271839415,1,1
2025-04-28,81,0.0807356459140703,0.7119777112730981,0,0
2025-04-29,81,0.6567029966224582,0.6092920617695381,0,0
2025-04-25,82,0.1969121903622788,0.5008852316049097,0,0
2025-04-26,82,0.1341146084317438,0.5844813711875715,0,0
2025-04-27,82,0.1318902536807519,0.5513786720767261,0,0
2025-04-28,82,0.8721149866184545,0.4985448817163364,1,1
2025-04-29,82,0.1789684257927624,0.5656962544215921,0,0
2025-04-25,83,1.3233497969797692,0.4766312913443695,1,1
2025-04-26,83,0.0794465266943667,0.7150095274113181,0,0
2025-04-27,83,0.6322751616788346,0.651140925622049,0,0
2025-04-28,83,1.1403764462082724,0.5379978850114869,1,1
2025-04-29,83,0.1239490957124303,0.7337862318838745,0,0
2025-04-25,84,0.1265639407645004,0.6160641780200059,0,0
2025-04-26,84,1.0401715380198302,0.6361794971518516,1,1
2025-04-27,84,0.095841475460871,0.4410576312595096,0,0
2025-04-28,84,0.8358750966742913,0.702155945612321,1,1
2025-04-29,84,0.1788351128842895,0.5564071280591198,0,0
2025-04-25,85,0.1764886942473249,0.4975154600376395,0,0
2025-04-26,85,0.1234005266886954,0.5106746109419835,0,0
2025-04-27,85,0.1518058197692335,0.6337380955414278,0,0
2025-04-28,85,0.1072544902595437,0.5232690169934068,0,0
2025-04-29,85,0.9352519784269624,0.5630913814245312,1,1
2025-04-25,86,0.99799875742485,0.4949664955724018,1,1
2025-04-26,86,0.1053874088923202,0.4602668395389514,0,0
2025-04-27,86,0.9122503320170028,0.5643771739654817,1,1
2025-04-28,86,0.053883838022195,0.5258261189667947,0,0
2025-04-29,86,0.8086357812181979,0.739150207296859,1,1
2025-04-25,87,0.1076751127058808,0.335893846833019,0,0
2025-04-26,87,0.1160353110965141,0.5423008029582841,0,0
2025-04-27,87,0.1874872965505514,0.4607451805047231,0,0
2025-04-28,87,0.1187915689047636,0.5196780971732419,0,0
2025-04-29,87,0.086324313228812,0.5615592912506996,0,0
2025-04-25,88,0.7145973687869723,0.6585675857814468,0,0
2025-04-26,88,0.1312652932405418,0.4728714544261658,0,0
2025-04-27,88,0.7166144398027774,0.694340077550486,0,0
2025-04-28,88,1.2476431082886856,0.4704544324314984,1,1
2025-04-29,88,0.0711854028908177,0.6659748035702691,0,0
2025-04-25,89,0.0759815781830285,0.5149781737807224,0,0
2025-04-26,89,0.6775975727915551,0.6956952813013109,0,0
2025-04-27,89,0.0917892975279048,0.4663439120611117,0,0
2025-04-28,89,0.6273061317967054,0.6527644773965817,0,0
2025-04-29,89,0.1882032349057886,0.5098234378818268,0,0
2025-04-25,90,0.1194984336014102,0.456972000603855,0,0
2025-04-26,90,0.7040018538049398,0.6495483673112852,0,0
2025-04-27,90,1.3299185562253095,0.5246434050943013,1,1
2025-04-28,90,0.1047066572408219,0.6174660486008581,0,0
2025-04-29,90,0.6654781720865651,0.64812246447944,0,0
2025-04-25,91,0.0718912205906658,0.6057628517322148,0,0
2025-04-26,91,0.9393337496283344,0.5509775507881067,1,1
2025-04-27,91,0.0847314427650595,0.4839542003929033,0,0
2025-04-28,91,0.9148951376220612,0.6696066388309801,1,1
